time,open,high,low,close,tick_volume,spread,real_volume
2025-09-03 08:00:00,3536.93,3541.2,3526.93,3540.1,54966,7,0
2025-09-03 12:00:00,3540.1,3551.56,3532.35,3550.54,63054,7,0
2025-09-03 16:00:00,3550.54,3572.68,3549.41,3572.53,119111,7,0
2025-09-03 20:00:00,3572.53,3578.55,3558.85,3559.73,68109,7,0
2025-09-04 00:00:00,3560.64,3564.12,3551.99,3561.56,29753,7,0
2025-09-04 04:00:00,3561.56,3563.22,3511.56,3533.04,73952,7,0
2025-09-04 08:00:00,3533.04,3545.61,3524.51,3541.3,55863,7,0
2025-09-04 12:00:00,3541.3,3553.03,3536.66,3548.4,56404,7,0
2025-09-04 16:00:00,3548.4,3558.87,3535.17,3552.5,103244,7,0
2025-09-04 20:00:00,3552.5,3555.52,3542.64,3545.68,37565,7,0
2025-09-05 00:00:00,3547.57,3556.47,3540.17,3552.25,22638,7,0
2025-09-05 04:00:00,3552.25,3559.14,3546.05,3558.48,42599,7,0
2025-09-05 08:00:00,3558.48,3561.16,3544.86,3546.07,47340,7,0
2025-09-05 12:00:00,3546.07,3586.86,3545.96,3580.31,73874,7,0
2025-09-05 16:00:00,3580.31,3600.16,3573.18,3595.26,153393,7,0
2025-09-05 20:00:00,3595.26,3597.51,3586.22,3586.58,60608,7,0
2025-09-08 00:00:00,3581.17,3596.89,3577.78,3594.36,43532,7,0
2025-09-08 04:00:00,3594.36,3597.17,3579.58,3581.6,58020,7,0
2025-09-08 08:00:00,3581.61,3617.3,3581.17,3611.23,51386,7,0
2025-09-08 12:00:00,3611.23,3626.05,3608.67,3624.27,45542,7,0
2025-09-08 16:00:00,3624.27,3646.49,3620.27,3640.7,108981,7,0
2025-09-08 20:00:00,3640.7,3641.18,3631.9,3635.29,46680,7,0
2025-09-09 00:00:00,3636.34,3640.93,3628.21,3638.56,19457,7,0
2025-09-09 04:00:00,3638.56,3657.15,3636.08,3654.99,55984,7,0
2025-09-09 08:00:00,3654.99,3659.31,3636.54,3648.15,63000,7,0
2025-09-09 12:00:00,3648.15,3656.64,3643.75,3647.52,48651,7,0
2025-09-09 16:00:00,3647.49,3675.08,3626.97,3645.14,161795,7,0
2025-09-09 20:00:00,3645.14,3646.56,3626.64,3626.84,49628,7,0
2025-09-10 00:00:00,3620.67,3640.86,3619.25,3624.0,27040,7,0
2025-09-10 04:00:00,3624.0,3643.28,3620.34,3642.92,43655,7,0
2025-09-10 08:00:00,3642.92,3648.46,3639.91,3645.85,44423,7,0
2025-09-10 12:00:00,3645.85,3657.65,3640.43,3644.14,60395,7,0
2025-09-10 16:00:00,3644.14,3655.46,3638.67,3642.87,92136,7,0
2025-09-10 20:00:00,3642.87,3649.69,3635.23,3640.0,38948,7,0
2025-09-11 00:00:00,3642.42,3647.11,3637.96,3643.95,16526,7,0
2025-09-11 04:00:00,3643.95,3649.06,3629.82,3630.74,32347,7,0
2025-09-11 08:00:00,3630.74,3638.06,3622.88,3626.25,49964,7,0
2025-09-11 12:00:00,3626.25,3644.01,3612.53,3628.99,72014,7,0
2025-09-11 16:00:00,3628.99,3642.0,3618.39,3636.21,110350,7,0
2025-09-11 20:00:00,3636.21,3637.7,3630.42,3633.59,37414,7,0
2025-09-12 00:00:00,3634.05,3638.31,3630.56,3636.54,12323,7,0
2025-09-12 04:00:00,3636.54,3656.16,3636.54,3654.95,44973,7,0
2025-09-12 08:00:00,3654.95,3656.69,3639.71,3641.09,43277,7,0
2025-09-12 12:00:00,3641.09,3652.17,3637.7,3645.44,48150,7,0
2025-09-12 16:00:00,3645.44,3654.3,3641.85,3649.22,61894,7,0
2025-09-12 20:00:00,3649.23,3650.74,3641.34,3642.37,26082,7,0
2025-09-15 00:00:00,3644.22,3646.31,3632.09,3633.42,18728,7,0
2025-09-15 04:00:00,3633.42,3646.99,3626.51,3645.79,37436,7,0
2025-09-15 08:00:00,3645.79,3646.23,3633.72,3645.48,37591,7,0
2025-09-15 12:00:00,3645.48,3651.0,3635.73,3650.36,49382,7,0
2025-09-15 16:00:00,3650.36,3685.65,3646.94,3679.23,74215,7,0
2025-09-15 20:00:00,3679.23,3682.76,3675.86,3678.98,32934,7,0
2025-09-16 00:00:00,3681.96,3687.11,3676.25,3686.42,17614,7,0
2025-09-16 04:00:00,3686.42,3689.61,3674.63,3684.32,42675,7,0
2025-09-16 08:00:00,3684.32,3697.23,3680.32,3694.36,41588,7,0
2025-09-16 12:00:00,3694.36,3699.5,3686.53,3689.28,52258,7,0
